1,1.77018953035,0.833701309036
0,0.952262317556,2.3172295198
1,1.72648874607,1.55821601177
0,0.344706947133,3.21632934802
0,-0.138108488444,2.03963087589
0,0.615424887664,2.49574247331
1,1.29912309534,2.13158969782
0,-0.427207932761,2.73523908372
0,0.952018053629,2.34618385185
1,2.84269076004,1.43058836137
1,2.08207784454,1.12393577913
0,0.241719056262,1.79170172959
1,1.03918915967,2.13459840812
1,1.26818623974,0.695918456156
0,0.081391179551,3.20774178172
1,1.87233245303,1.39129817818
1,2.23802441869,1.98774095075
1,2.06675263969,2.06694202166
0,0.447088507055,2.36176971138
1,1.30101841427,2.41671650442
0,0.30021539413,1.47636376374
1,2.8185475782,1.73881540853
0,-0.473854830697,1.97875277575
0,-1.46534626193,1.21805550814
1,1.85895477578,2.36947612555
0,-0.102368311808,0.702981488863
1,1.77254758941,2.77175728447
0,0.188534263748,1.33848655859
1,1.17166731601,0.731281546579
1,2.74630184643,2.48273538352
0,1.36368639145,2.854788932
0,-0.439335787677,1.31709738044
0,-0.467135826141,0.946630518172
1,2.00489562626,1.29803557218
0,0.743937592028,1.6535083375
0,-0.243065043318,1.81099435493
0,-0.639073654095,1.03570217659
1,2.62756819614,2.44106802232
1,1.77114763019,1.06631671243
0,1.18664894489,0.899338465294
0,0.0841362428479,1.35392732142
1,1.89140428196,1.24694700594
1,1.74849824785,1.52307147976
0,0.521087648588,2.00774087292
0,0.977523203494,2.09172173072
1,1.74023843081,1.0292050894
1,2.38560756554,2.205514197
0,-1.83783594764,1.04016944949
1,2.13574847957,2.16647639979
1,1.67702122112,3.14517301166
0,0.704693464864,-0.10341814293
0,1.11293626185,3.25827412468
0,-0.0802900522179,1.79523182258
1,1.39108093067,2.75139790054
0,0.458503305407,2.3801909007
0,-0.0479917006542,3.04570795019
1,1.54798466879,1.65444486176
1,2.09897260663,2.59784717589
0,0.181088802674,1.65123353118
1,2.23450387541,1.96810841633
0,-0.254473917181,2.05905068383
1,1.42392988503,1.28896350641
0,-0.296387178243,1.84394023301
1,0.843873155855,1.88512846026
0,-1.06158943245,0.827319520787
1,1.09810320637,1.36646187145
0,-0.259134500127,3.82228110394
0,0.447847451215,2.7219966788
0,0.641072508761,3.11348002679
1,0.739617853023,1.00659607465
1,2.3115976115,1.33676867836
1,2.70714218616,1.17323787094
1,2.33864177041,2.09316175299
1,2.78034510276,1.18861301871
1,1.49944836124,2.50711746652
0,-1.32897135103,0.313668710645
0,0.364439211553,3.82098196597
0,-1.28681961899,1.32317669688
1,0.947121650743,1.70496778718
1,2.29869667828,1.3498278846
1,2.58932384093,1.84264731286
0,-0.208121755098,1.03402470261
1,2.31470660894,3.03063792603
1,1.84081891706,1.29869997948
1,1.7221722924,1.73163350411
0,0.172111115737,2.7109949947
1,1.04885968975,1.30972057539
0,0.161785409148,2.27879646313
0,0.412837923012,2.4498622247
1,1.820086577,2.39534605448
0,-0.22623023114,2.51023794058
1,2.31393825895,2.49043975608
1,1.7942760547,2.75806732279
1,1.87727819722,2.6004377269
1,1.21977048669,1.35726886547
0,1.18347713336,2.43091280573
0,0.298867820058,1.5334388305
0,-0.809102491765,0.54543118355
0,-0.131544499793,1.37006730818
0,1.32943990557,2.23296550266
